어린이집명,시도명,시군구명,어린이집유형구분,정원수,보육교직원수,소재지도로명주소,어린이집전화번호,어린이집팩스번호,보육실수,놀이터수,CCTV설치수,통학차량운영여부,홈페이지주소,데이터기준일자
아이미소베이비룸어린이집,,전라남도,무안군,20,6,전라남도 무안군 무안읍 불무로 40-11 삼신아파트 101-108,061-454-3116,061-454-3116,3,2,4,운영(신고),http://info.childcare.go.kr,2020-06-30
아이사랑어린이집,,전라남도,무안군,20,7,전라남도 무안군 삼향읍 남악5로72번길 7 부영애시앙 102동 101호,061-283-5197,061-283-5197,4,1,4,운영(신고),http://info.childcare.go.kr,2020-06-30
아이소리어린이집,,전라남도,무안군,25,5,전라남도 무안군 삼향읍 남악4로34번길 31,061-287-0159,061-283-0159,3,1,4,운영(신고),http://info.childcare.go.kr,2020-06-30
아이숲어린이집,,전라남도,무안군,20,7,전라남도 무안군 삼향읍 남악5로22번길 20 근화베아체스위트 203동 105호,061-287-6283,,3,0,8,운영(신고),http://info.childcare.go.kr,2020-06-30
에덴어린이집,,전라남도,무안군,72,4,전라남도 무안군 운남면 저동길 11-11,061-452-4678,061-453-4670,5,1,6,운영(신고),eden. kid.ph,2020-06-30
영재어린이집,,전라남도,무안군,45,7,전라남도 무안군 운남면 양금로 40 영재어린이집,061-453-7533,061-453-1214,4,0,7,운영(신고),http://info.childcare.go.kr,2020-06-30
예소담어린이집,,전라남도,무안군,39,9,전라남도 무안군 삼향읍 남악5로22번길 10 근화베아체비올레아파트 관리동,061-281-2126,061-281-2126,5,1,5,운영(신고),http://info.childcare.go.kr,2020-06-30
오룡봄빛어린이집,,전라남도,무안군,34,5,전라남도 무안군 삼향읍 남악2로74번길 13 오룡휴먼시아 관리동,061-284-5494,061-284-5494,4,0,8,운영(신고),http://info.childcare.go.kr,2020-06-30
은경어린이집,,전라남도,무안군,121,12,전라남도 무안군 망운면 운해로 1436-7,061-454-1560,061-454-1250,5,3,8,운영(신고),http://info.childcare.go.kr,2020-06-30
자연나라어린이집,,전라남도,무안군,39,7,전라남도 무안군 청계면 도림길 31-10,061-454-1287,061-454-1287,6,2,29,운영(신고),http://cafe.daum.net/4541287,2020-06-30
전남도청비둘기어린이집,,전라남도,무안군,99,25,전라남도 무안군 삼향읍 오룡길 1 전라남도청비둘기어린이집,061-285-9979,061-285-9978,9,2,19,미운영,www.doves.happihome.com,2020-06-30
전남지방경찰청어린이집,,전라남도,무안군,64,17,전라남도 무안군 삼향읍 후광대로359번길 28,061-285-1113,061-285-4884,3,2,0,미운영,http://info.childcare.go.kr,2020-06-30
제이플어린이집,,전라남도,무안군,34,7,전라남도 무안군 무안읍 공항로 75-9,061-452-7161,061-454-3993,4,3,7,운영(신고),http://info.childcare.go.kr,2020-06-30
중앙어린이집,,전라남도,무안군,18,4,전라남도 무안군 일로읍 옥가마길 7,061-281-5494,061-282-0461,3,0,4,운영(신고),http://info.childcare.go.kr,2020-06-30
청계어린이집,,전라남도,무안군,49,6,전라남도 무안군 청계면 도림길 3,061-453-7920,061-454-7920,6,1,8,운영(신고),http://info.childcare.go.kr,2020-06-30
초록나무어린이집,,전라남도,무안군,20,4,"전라남도 무안군 삼향읍 남악5로72번길 7 111동 104호(남악리, 부영애시앙)",061-283-6424,061-283-6424,3,2,5,운영(신고),http://info.childcare.go.kr,2020-06-30
친환경녹색어린이집,,전라남도,무안군,84,10,전라남도 무안군 삼향읍 남악4로60번가길 45,061-262-0909,061-262-0909,4,1,14,운영(신고),http://info.childcare.go.kr,2020-06-30
튼튼아이어린이집,,전라남도,무안군,20,6,전라남도 무안군 삼향읍 남악영산길 39 107동 103호(신동아파밀리에),061-284-4501,0504-484-9303,3,3,4,운영(신고),http://info.childcare.go.kr,2020-06-30
푸른꿈어린이집,,전라남도,무안군,20,3,"전라남도 무안군 삼향읍 남악2로74번길 14 103동 101호(남악리, 남악신도시아이파크)",061-281-5665,061-281-5665,3,3,4,운영(신고),http://info.childcare.go.kr,2020-06-30
푸른솔 어린이집,,전라남도,무안군,60,8,전라남도 무안군 청계면 백련동2길 5-14,061-453-3711,061-453-3730,5,1,8,운영(신고),http://info.childcare.go.kr,2020-06-30
푸른숲어린이집,,전라남도,무안군,16,4,전라남도 무안군 삼향읍 남악4로82번길 31 105동 107호 근화베아채,061-287-2234,061-803-2234,3,3,4,운영(신고),http://info.childcare.go.kr,2020-06-30
풍경채어린이집,,전라남도,무안군,49,12,전라남도 무안군 삼향읍 남악5로72번길 81-30 제일풍경채리버파크아파트 관리동,061-282-4562,061-282-4561,7,2,10,미운영,http://info.childcare.go.kr,2020-06-30
하늘숲어린이집,,전라남도,무안군,99,7,전라남도 무안군 삼향읍 오룡산로 320-22 하늘숲어린이집,061-285-3990,061-285-4990,6,1,13,운영(신고),http://info.childcare.go.kr,2020-06-30
하늘아이어린이집,,전라남도,무안군,39,8,전라남도 무안군 삼향읍 남악5로22번길 20 근화 베아체 스위트 복리동,061-287-5055,061-287-5056,4,0,6,운영(신고),http://info.childcare.go.kr,2020-06-30
하늘어린이집,,전라남도,무안군,39,8,전라남도 무안군 삼향읍 남악영산길 39 신동아파밀리에아파트 복리동1층하늘어린이집,061-285-9815,061-285-9810,5,1,6,운영(신고),http://info.childcare.go.kr,2020-06-30
하얀어린이집,,전라남도,무안군,99,13,전라남도 무안군 일로읍 일로중앙로 22-2,061-281-6898,061-282-3118,8,1,10,운영(신고),myhome.naver.com/hayandchild,2020-06-30
한나어린이집,,전라남도,무안군,36,5,전라남도 무안군 해제면 현해로 1481-12,061-454-2206,061-454-2206,4,2,9,운영(신고),http://www.hanna.kid.ph,2020-06-30
해솔어린이집,,전라남도,무안군,20,6,전라남도 무안군 삼향읍 남악4로34번길 31 세영리첼 104동 102호,061-262-8900,061-273-5253,4,0,4,운영(신고),http://info.childcare.go.kr,2020-06-30
해제어린이집,,전라남도,무안군,40,8,전라남도 무안군 해제면 봉대로 37-6,061-454-0633,061-454-0227,6,1,8,운영(신고),http://info.childcare.go.kr,2020-06-30
해피아이어린이집,,전라남도,무안군,20,7,전라남도 무안군 삼향읍 남악5로72번길 7 부영애시앙 101동 101호,061-282-4690,061-282-4690,3,1,4,운영(신고),http://info.childcare.go.kr,2020-06-30
햇살어린이집,,전라남도,무안군,16,6,"전라남도 무안군 삼향읍 남악4로60번길 14 103동 102호(남악리, 남악리젠시빌)",061-281-9445,061-281-9446,3,0,4,운영(신고),http://info.childcare.go.kr,2020-06-30
현경어린이집,,전라남도,무안군,95,16,전라남도 무안군 현경면 운해로 1570,061-452-6214,061-452-6334,9,1,14,운영(신고),다음카페 현경어린이집,2020-06-30
공립손불어린이집,,전라남도,함평군,49,7,전라남도 함평군 손불면 손불중앙길 7-25,061-323-7201,061-323-7203,5,0,9,운영(신고),http://info.childcare.go.kr,2020-06-30
공립신광어린이집,,전라남도,함평군,35,5,전라남도 함평군 신광면 신광중앙길 140,061-323-9542,,3,1,4,운영(신고),http://info.childcare.go.kr,2020-06-30
나비동산어린이집,,전라남도,함평군,19,8,전라남도 함평군 함평읍 교광길 13-8,061-324-9003,,3,1,4,미운영,http://info.childcare.go.kr,2020-06-30
나산어린이집,,전라남도,함평군,49,8,전라남도 함평군 나산면 나산길 97,061-322-8050,061-322-8054,5,1,6,운영(신고),http://info.childcare.go.kr,2020-06-30
대동어린이집,,전라남도,함평군,96,6,전라남도 함평군 대동면 향교길 38-6,061-324-1535,061-324-1536,6,1,9,운영(신고),http://info.childcare.go.kr,2020-06-30
명성어린이집,,전라남도,함평군,130,6,전라남도 함평군 월야면 전하길 40,061-323-1219,061-323-6464,9,1,16,운영(신고),http://info.childcare.go.kr,2020-06-30
삼애어린이집,,전라남도,함평군,112,12,전라남도 함평군 함평읍 내대화길 103-31,061-322-2887,061-324-2887,6,2,9,운영(신고),http://info.childcare.go.kr,2020-06-30
엄다어린이집,,전라남도,함평군,49,6,전라남도 함평군 엄다면 신송길 13-14,061-322-7063,061-322-7063,5,2,5,운영(신고),http://info.childcare.go.kr,2020-06-30
자광어린이집,,전라남도,함평군,159,12,전라남도 함평군 함평읍 시장길 115,061-324-1790,061-324-1791,12,1,25,운영(신고),www.jakwang.net,2020-06-30
함평군공립어린이집,,전라남도,함평군,65,14,전라남도 함평군 함평읍 서부길 68,061-324-0162,061-324-1162,7,1,8,운영(신고),http://info.childcare.go.kr,2020-06-30
함평어린이집,,전라남도,함평군,49,4,전라남도 함평군 학교면 학교길 172,061-323-5265,061-323-5265,3,1,5,운영(신고),http://info.childcare.go.kr,2020-06-30
해보어린이집,,전라남도,함평군,104,7,전라남도 함평군 해보면 유정길 42,061-323-0202,061-323-3345,5,1,12,운영(신고),http://info.childcare.go.kr,2020-06-30
백수어린이집,,전라남도,영광군,91,12,전라남도 영광군 백수읍 백수로 947-5,061-353-9354,061-352-9354,10,1,11,운영(신고),http://info.childcare.go.kr,2020-06-30
법성어린이집,,전라남도,영광군,181,9,전라남도 영광군 법성면 법성길1길 17-4,061-356-0121,061-356-0120,8,2,9,운영(신고),http://info.childcare.go.kr,2020-06-30
새염산어린이집,,전라남도,영광군,98,11,전라남도 영광군 염산면 칠산로2길 7-3,061-352-9152,061-353-9152,8,1,7,운영(신고),http://info.childcare.go.kr,2020-06-30
샛별직장어린이집,,전라남도,영광군,120,30,전라남도 영광군 홍농읍 홍농로 546 한빛원자력본부사택 종합복지관,061-357-5221,061-357-5229,9,1,17,운영(신고),http://info.childcare.go.kr,2020-06-30
아람어린이집,,전라남도,영광군,99,17,전라남도 영광군 영광읍 옥당로 115-30 아람어린이집,061-353-8800,061-351-8802,10,1,16,운영(신고),http://info.childcare.go.kr,2020-06-30
아이원어린이집,,전라남도,영광군,151,10,전라남도 영광군 홍농읍 홍농로 474,061-356-5211,061-356-5194,10,2,16,운영(신고),http://info.childcare.go.kr,2020-06-30
열림어린이집,,전라남도,영광군,20,7,전라남도 영광군 영광읍 천년로13길 38-1,061-353-0943,061-353-0943,4,0,5,운영(신고),http://info.childcare.go.kr,2020-06-30
영광공립어린이집,,전라남도,영광군,40,11,전라남도 영광군 영광읍 물무로 227,061-352-0884,061-352-0885,3,0,4,운영(신고),http://info.childcare.go.kr,2020-06-30
영광어린이집,,전라남도,영광군,160,14,전라남도 영광군 영광읍 현암길 37-13,061-351-3338,061-352-7531,14,3,16,운영(신고),http://info.childcare.go.kr,2020-06-30
원광어린이집,,전라남도,영광군,143,18,전라남도 영광군 영광읍 물무로2길 51,061-352-0985,061-351-4596,11,1,16,운영(신고),http://info.childcare.go.kr,2020-06-30
유앤미어린이집,,전라남도,영광군,39,8,전라남도 영광군 영광읍 천년로13길 58,061-351-1227,061-353-0117,4,0,6,운영(신고),http://info.childcare.go.kr,2020-06-30
중앙어린이집,,전라남도,영광군,175,29,전라남도 영광군 영광읍 영대로 218,061-352-3700,061-351-3701,20,1,15,운영(신고),http://info.childcare.go.kr,2020-06-30
짝꿍어린이집,,전라남도,영광군,20,6,전라남도 영광군 영광읍 중앙로2길 28 벨리나빌 102호,061-351-2375,061-351-2379,4,0,4,운영(신고),http://info.childcare.go.kr,2020-06-30
착한어린이집,,전라남도,영광군,60,6,전라남도 영광군 군남면 군불로 80,061-352-5094,061-352-5045,7,1,6,운영(신고),http://info.childcare.go.kr,2020-06-30
참사랑어린이집,,전라남도,영광군,39,5,전라남도 영광군 홍농읍 상하길 120-1,061-356-6448,061-356-6440,8,2,7,운영(신고),http://info.childcare.go.kr,2020-06-30
푸른어린이집,,전라남도,영광군,156,14,전라남도 영광군 영광읍 옥당로1길 10-1 푸른어린이집,061-351-1900,061-351-1907,12,1,16,운영(신고),http://info.childcare.go.kr,2020-06-30
공립사임당예랑어린이집,,전라남도,장성군,38,8,전라남도 장성군 장성읍 문화로 21-34,061-395-0420,061-395-0421,5,2,8,운영(신고),http://info.childcare.go.kr,2020-06-30
공립성모어린이집,,전라남도,장성군,70,11,전라남도 장성군 장성읍 충무5길 21 공립성모어린이집,061-393-5011,061-393-5675,5,1,10,운영(신고),http://info.childcare.go.kr,2020-06-30
공립소중한어린이집,,전라남도,장성군,73,16,전라남도 장성군 장성읍 문화로 15-60,061-393-0124,061-393-0124,6,1,15,운영(신고),http://info.childcare.go.kr,2020-06-30
기독어린이집,,전라남도,장성군,80,12,전라남도 장성군 장성읍 매화6길 20-1,061-392-1163,061-392-1161,6,1,10,운영(신고),http://info.childcare.go.kr,2020-06-30
늘푸른어린이집,,전라남도,장성군,80,13,전라남도 장성군 장성읍 수산길 40,061-394-8742,061-394-8741,7,1,10,운영(신고),http://info.childcare.go.kr,2020-06-30
다솜어린이집,,전라남도,장성군,20,6,전라남도 장성군 장성읍 제봉로 102 101동 101호 나빌래아파트,061-393-1393,061-393-1394,3,0,4,운영(신고),http://info.childcare.go.kr,2020-06-30
삼계어린이집,,전라남도,장성군,79,9,전라남도 장성군 삼계면 사창로 116-6,061-394-1949,061-394-1237,5,1,13,운영(신고),http://info.childcare.go.kr,2020-06-30
삼계중앙어린이집,,전라남도,장성군,99,17,전라남도 장성군 삼계면 영장로 1620-47,061-394-3311,061-394-3311,10,1,16,운영(신고),http://info.childcare.go.kr,2020-06-30
상무어린이집,,전라남도,장성군,140,27,전라남도 장성군 삼계면 능성로 548 상무아파트,061-394-6940,061-394-6943,9,1,38,미운영,http://info.childcare.go.kr,2020-06-30
온누리어린이집,,전라남도,장성군,39,6,전라남도 장성군 황룡면 신기촌길 15-4,061-393-5881,061-392-6640,5,1,8,운영(신고),http://info.childcare.go.kr,2020-06-30
장성어린이집,,전라남도,장성군,99,8,전라남도 장성군 장성읍 제봉로 28,061-393-9115,061-393-2719,5,1,8,운영(신고),http://info.childcare.go.kr,2020-06-30
정다운상무어린이집,,전라남도,장성군,99,19,전라남도 장성군 삼계면 영장로 1542-20,061-395-0123,061-395-4321,8,1,24,운영(신고),http://info.childcare.go.kr,2020-06-30
중앙어린이집,,전라남도,장성군,79,12,전라남도 장성군 북이면 봉암로 1618,061-393-9005,061-393-9004,4,1,8,운영(신고),http://info.childcare.go.kr,2020-06-30
천사어린이집,,전라남도,장성군,20,4,전라남도 장성군 장성읍 방울샘길 52 52,061-392-1210,061-392-1210,3,0,3,운영(신고),hanmail.net,2020-06-30
고금중앙어린이집,,전라남도,완도군,88,14,전라남도 완도군 고금면 고금동로 17-28,061-555-0851,061-555-0853,9,1,11,운영(신고),http://info.childcare.go.kr,2020-06-30
금당예꼬어린이집,,전라남도,완도군,15,5,전라남도 완도군 금당면 봉동길 14-6,061-843-7717,061-843-7717,3,0,5,미운영,http://info.childcare.go.kr,2020-06-30
금일제일어린이집,,전라남도,완도군,39,8,전라남도 완도군 금일읍 도장길 18-2,061-555-1323,061-555-1322,3,2,8,운영(신고),http://info.childcare.go.kr,2020-06-30
꿈꾸는 동산 어린이집,,전라남도,완도군,39,1,전라남도 완도군 완도읍 개포로145번길 11-9,061-552-0424,061-554-2363,4,1,4,미운영,http://info.childcare.go.kr,2020-06-30
노화소망어린이집,,전라남도,완도군,84,16,전라남도 완도군 이목25번길 23-14,061-554-9004,061-554-9997,8,1,21,운영(신고),http://info.childcare.go.kr,2020-06-30
보길성신어린이집,,전라남도,완도군,39,8,전라남도 완도군 보길면 보길월송길 43-1 보길성신어린이집,061-554-5732,061-552-9182,5,1,10,운영(신고),http://info.childcare.go.kr,2020-06-30
